ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,WPts,LPts,Comment,PSW,PSL,B365W,B365L
10,Rotterdam,ABN AMRO World Tennis Tournament,2012-02-18,ATP500,Indoor,Hard,Semifinals,3,Federer R.,Davydenko N.,3.0,49.0,2.0,1.0,8010.0,875.0,Completed,1.13,7.87,1.1,7.0
10,Rotterdam,ABN AMRO World Tennis Tournament,2012-02-19,ATP500,Indoor,Hard,The Final,3,Federer R.,Del Potro J.M.,3.0,10.0,2.0,0.0,8010.0,2585.0,Completed,1.68,2.36,1.61,2.25
11,San Jose,SAP Open,2012-02-13,ATP250,Indoor,Hard,1st Round,3,Kamke T.,Van Der Merwe I.,89.0,129.0,2.0,0.0,613.0,436.0,Completed,1.29,3.94,1.25,3.75
11,San Jose,SAP Open,2012-02-14,ATP250,Indoor,Hard,1st Round,3,Anderson K.,Dimitrov G.,35.0,82.0,2.0,1.0,1065.0,641.0,Completed,1.72,2.23,1.66,2.1
11,San Jose,SAP Open,2012-02-14,ATP250,Indoor,Hard,1st Round,3,Kutrovsky D.,Lajola D.,438.0,719.0,2.0,1.0,81.0,22.0,Completed,1.63,2.4,1.53,2.37
11,San Jose,SAP Open,2012-02-14,ATP250,Indoor,Hard,1st Round,3,Muller G.,Smyczek T.,70.0,301.0,2.0,1.0,690.0,143.0,Completed,1.69,2.29,1.61,2.2
11,San Jose,SAP Open,2012-02-14,ATP250,Indoor,Hard,1st Round,3,Kudla D.,Sock J.,203.0,308.0,2.0,1.0,237.0,140.0,Completed,1.93,1.96,1.8,1.9
11,San Jose,SAP Open,2012-02-15,ATP250,Indoor,Hard,1st Round,3,Darcis S.,Johnson S.,72.0,365.0,2.0,0.0,687.0,110.0,Completed,1.42,3.09,1.25,3.75
11,San Jose,SAP Open,2012-02-15,ATP250,Indoor,Hard,1st Round,3,Ginepri R.,Malisse X.,235.0,74.0,2.0,0.0,196.0,680.0,Completed,1.85,2.04,1.83,1.83
11,San Jose,SAP Open,2012-02-15,ATP250,Indoor,Hard,1st Round,3,Russell M.,Young D.,104.0,40.0,2.0,0.0,531.0,1000.0,Completed,2.2,1.74,2.2,1.61
11,San Jose,SAP Open,2012-02-15,ATP250,Indoor,Hard,1st Round,3,Ebden M.,Sela D.,88.0,73.0,2.0,1.0,614.0,685.0,Completed,1.93,1.96,2.0,1.72
11,San Jose,SAP Open,2012-02-15,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Querrey S.,61.0,85.0,2.0,1.0,767.0,624.0,Completed,2.39,1.64,2.37,1.53
11,San Jose,SAP Open,2012-02-15,ATP250,Indoor,Hard,1st Round,3,Harrison R.,Rochus C.,94.0,1502.0,2.0,1.0,596.0,1.0,Completed,1.72,2.23,1.57,2.25
11,San Jose,SAP Open,2012-02-16,ATP250,Indoor,Hard,1st Round,3,Benneteau J.,Sweeting R.,34.0,75.0,2.0,0.0,1120.0,676.0,Completed,1.33,3.62,1.3,3.4
11,San Jose,SAP Open,2012-02-16,ATP250,Indoor,Hard,2nd Round,3,Roddick A.,Kudla D.,17.0,203.0,2.0,1.0,1745.0,237.0,Completed,1.15,6.45,1.14,5.5
11,San Jose,SAP Open,2012-02-16,ATP250,Indoor,Hard,2nd Round,3,Raonic M.,Kamke T.,32.0,89.0,2.0,0.0,1140.0,613.0,Completed,1.26,4.34,1.28,3.5
11,San Jose,SAP Open,2012-02-16,ATP250,Indoor,Hard,2nd Round,3,Darcis S.,Stepanek R.,72.0,29.0,2.0,0.0,687.0,1195.0,Completed,2.71,1.53,2.37,1.53
11,San Jose,SAP Open,2012-02-16,ATP250,Indoor,Hard,2nd Round,3,Kutrovsky D.,Strode B.,438.0,393.0,2.0,0.0,81.0,95.0,Completed,1.59,2.52,1.66,2.1
11,San Jose,SAP Open,2012-02-16,ATP250,Indoor,Hard,2nd Round,3,Anderson K.,Ebden M.,35.0,88.0,2.0,0.0,1065.0,614.0,Completed,1.39,3.26,1.3,3.4
11,San Jose,SAP Open,2012-02-16,ATP250,Indoor,Hard,2nd Round,3,Benneteau J.,Muller G.,34.0,70.0,2.0,0.0,1120.0,690.0,Completed,1.42,3.14,1.36,2.87
11,San Jose,SAP Open,2012-02-17,ATP250,Indoor,Hard,2nd Round,3,Harrison R.,Ginepri R.,94.0,235.0,2.0,1.0,596.0,196.0,Completed,1.58,2.55,1.5,2.5
11,San Jose,SAP Open,2012-02-17,ATP250,Indoor,Hard,2nd Round,3,Istomin D.,Russell M.,61.0,104.0,2.0,0.0,767.0,531.0,Completed,1.45,2.97,1.44,2.62
11,San Jose,SAP Open,2012-02-17,ATP250,Indoor,Hard,Quarterfinals,3,Harrison R.,Kutrovsky D.,94.0,438.0,2.0,0.0,596.0,81.0,Completed,1.17,6.19,1.1,7.0
11,San Jose,SAP Open,2012-02-18,ATP250,Indoor,Hard,Quarterfinals,3,Raonic M.,Anderson K.,32.0,35.0,2.0,0.0,1140.0,1065.0,Completed,1.57,2.6,1.5,2.5
11,San Jose,SAP Open,2012-02-18,ATP250,Indoor,Hard,Quarterfinals,3,Istomin D.,Roddick A.,61.0,17.0,2.0,0.0,767.0,1745.0,Completed,2.26,1.73,2.1,1.66
11,San Jose,SAP Open,2012-02-18,ATP250,Indoor,Hard,Quarterfinals,3,Benneteau J.,Darcis S.,34.0,72.0,2.0,1.0,1120.0,687.0,Completed,1.41,3.21,1.36,3.0
11,San Jose,SAP Open,2012-02-18,ATP250,Indoor,Hard,Semifinals,3,Raonic M.,Harrison R.,32.0,94.0,2.0,0.0,1140.0,596.0,Completed,1.29,4.05,1.22,4.0
11,San Jose,SAP Open,2012-02-19,ATP250,Indoor,Hard,Semifinals,3,Istomin D.,Benneteau J.,61.0,34.0,2.0,1.0,767.0,1120.0,Completed,2.22,1.76,2.2,1.61
11,San Jose,SAP Open,2012-02-19,ATP250,Indoor,Hard,The Final,3,Raonic M.,Istomin D.,32.0,61.0,2.0,0.0,1140.0,767.0,Completed,1.43,3.13,1.36,3.2
12,Sao Paulo,Brasil Open,2012-02-13,ATP250,Indoor,Clay,1st Round,3,Marti J.,Gil F.,184.0,87.0,2.0,0.0,265.0,619.0,Completed,3.18,1.4,3.0,1.36
12,Sao Paulo,Brasil Open,2012-02-13,ATP250,Indoor,Clay,1st Round,3,Volandri F.,Montanes A.,69.0,51.0,2.0,0.0,693.0,860.0,Completed,3.46,1.35,3.5,1.28
12,Sao Paulo,Brasil Open,2012-02-13,ATP250,Indoor,Clay,1st Round,3,Mello R.,Riba P.,123.0,90.0,2.0,0.0,451.0,612.0,Completed,1.5,2.76,1.53,2.37
12,Sao Paulo,Brasil Open,2012-02-14,ATP250,Indoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Machado R.,128.0,78.0,2.0,1.0,436.0,649.0,Completed,1.83,2.07,1.72,2.0
12,Sao Paulo,Brasil Open,2012-02-14,ATP250,Indoor,Clay,1st Round,3,Berlocq C.,Prodon E.,42.0,103.0,2.0,0.0,966.0,534.0,Completed,1.13,7.44,1.1,7.0
12,Sao Paulo,Brasil Open,2012-02-14,ATP250,Indoor,Clay,1st Round,3,Andreev I.,Gonzalez F.,121.0,266.0,2.0,0.0,459.0,175.0,Completed,1.63,2.42,1.53,2.37
12,Sao Paulo,Brasil Open,2012-02-14,ATP250,Indoor,Clay,1st Round,3,Hanescu V.,Souza J.,93.0,97.0,2.0,0.0,600.0,552.0,Completed,2.33,1.67,2.1,1.66
12,Sao Paulo,Brasil Open,2012-02-15,ATP250,Indoor,Clay,1st Round,3,Chardy J.,Kavcic B.,63.0,110.0,2.0,0.0,732.0,501.0,Completed,1.41,3.14,1.33,3.25
12,Sao Paulo,Brasil Open,2012-02-15,ATP250,Indoor,Clay,1st Round,3,Starace P.,Capdeville P.,76.0,126.0,2.0,1.0,670.0,438.0,Completed,1.73,2.22,1.8,1.9
12,Sao Paulo,Brasil Open,2012-02-15,ATP250,Indoor,Clay,1st Round,3,Ramos A.,Giraldo S.,64.0,65.0,2.0,0.0,724.0,715.0,Completed,2.35,1.66,2.25,1.57
12,Sao Paulo,Brasil Open,2012-02-15,ATP250,Indoor,Clay,1st Round,3,Mayer L.,Ferrero J.C.,80.0,43.0,2.0,0.0,647.0,960.0,Completed,2.46,1.61,2.2,1.61
12,Sao Paulo,Brasil Open,2012-02-15,ATP250,Indoor,Clay,1st Round,3,Nalbandian D.,Paire B.,84.0,98.0,2.0,0.0,630.0,551.0,Completed,1.23,4.59,1.22,4.0
12,Sao Paulo,Brasil Open,2012-02-15,ATP250,Indoor,Clay,2nd Round,3,Bellucci T.,Mello R.,38.0,123.0,2.0,1.0,1020.0,451.0,Completed,1.49,2.84,1.53,2.37
12,Sao Paulo,Brasil Open,2012-02-16,ATP250,Indoor,Clay,2nd Round,3,Ramos A.,Andreev I.,64.0,121.0,2.0,0.0,724.0,459.0,Completed,1.75,2.21,1.61,2.2
12,Sao Paulo,Brasil Open,2012-02-16,ATP250,Indoor,Clay,2nd Round,3,Volandri F.,Ramirez-Hidalgo R.,69.0,128.0,2.0,1.0,693.0,436.0,Completed,1.85,2.06,1.72,2.0
12,Sao Paulo,Brasil Open,2012-02-16,ATP250,Indoor,Clay,2nd Round,3,Almagro N.,Hanescu V.,11.0,93.0,2.0,1.0,2220.0,600.0,Completed,1.21,5.04,1.12,6.0
12,Sao Paulo,Brasil Open,2012-02-16,ATP250,Indoor,Clay,2nd Round,3,Berlocq C.,Starace P.,42.0,76.0,2.0,1.0,966.0,670.0,Completed,1.5,2.8,1.44,2.62
12,Sao Paulo,Brasil Open,2012-02-16,ATP250,Indoor,Clay,2nd Round,3,Verdasco F.,Marti J.,27.0,184.0,2.0,1.0,1320.0,265.0,Completed,1.26,4.3,1.18,4.5
12,Sao Paulo,Brasil Open,2012-02-16,ATP250,Indoor,Clay,2nd Round,3,Mayer L.,Chardy J.,80.0,63.0,2.0,1.0,647.0,732.0,Completed,2.49,1.61,2.2,1.61
12,Sao Paulo,Brasil Open,2012-02-17,ATP250,Indoor,Clay,2nd Round,3,Nalbandian D.,Simon G.,84.0,12.0,2.0,0.0,630.0,2050.0,Completed,1.57,2.58,1.61,2.2
12,Sao Paulo,Brasil Open,2012-02-17,ATP250,Indoor,Clay,Quarterfinals,3,Almagro N.,Berlocq C.,11.0,42.0,2.0,0.0,2220.0,966.0,Completed,1.4,3.28,1.36,3.0
12,Sao Paulo,Brasil Open,2012-02-17,ATP250,Indoor,Clay,Quarterfinals,3,Ramos A.,Verdasco F.,64.0,27.0,2.0,0.0,724.0,1320.0,Completed,2.26,1.74,2.1,1.66
12,Sao Paulo,Brasil Open,2012-02-17,ATP250,Indoor,Clay,Quarterfinals,3,Volandri F.,Nalbandian D.,69.0,84.0,2.0,1.0,693.0,630.0,Completed,5.96,1.17,5.0,1.16
12,Sao Paulo,Brasil Open,2012-02-18,ATP250,Indoor,Clay,Quarterfinals,3,Bellucci T.,Mayer L.,38.0,80.0,2.0,1.0,1020.0,647.0,Completed,1.59,2.56,1.66,2.1
12,Sao Paulo,Brasil Open,2012-02-18,ATP250,Indoor,Clay,Semifinals,3,Almagro N.,Ramos A.,11.0,64.0,2.0,0.0,2220.0,724.0,Completed,1.21,5.21,1.16,5.0
12,Sao Paulo,Brasil Open,2012-02-18,ATP250,Indoor,Clay,Semifinals,3,Volandri F.,Bellucci T.,69.0,38.0,2.0,1.0,693.0,1020.0,Completed,3.67,1.34,3.25,1.33
12,Sao Paulo,Brasil Open,2012-02-19,ATP250,Indoor,Clay,The Final,3,Almagro N.,Volandri F.,11.0,69.0,2.0,1.0,2220.0,693.0,Completed,1.18,5.72,1.12,6.0
13,Buenos Aires,Copa Claro,2012-02-20,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Riba P.,43.0,90.0,2.0,1.0,991.0,612.0,Completed,1.13,7.0,1.11,6.5
13,Buenos Aires,Copa Claro,2012-02-20,ATP250,Outdoor,Clay,1st Round,3,Hanescu V.,Andujar P.,93.0,48.0,2.0,1.0,600.0,910.0,Completed,1.66,2.35,1.53,2.37
13,Buenos Aires,Copa Claro,2012-02-20,ATP250,Outdoor,Clay,1st Round,3,Gonzalez F.,Montanes A.,263.0,52.0,1.0,0.0,175.0,860.0,Retired,3.82,1.3,3.25,1.33
13,Buenos Aires,Copa Claro,2012-02-20,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Mayer L.,162.0,76.0,2.0,1.0,318.0,672.0,Completed,4.29,1.26,4.0,1.22
13,Buenos Aires,Copa Claro,2012-02-20,ATP250,Outdoor,Clay,1st Round,3,Nishikori K.,Ferrero J.C.,17.0,47.0,2.0,1.0,1710.0,960.0,Completed,2.01,1.88,1.9,1.8
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Wawrinka S.,Zeballos H.,26.0,116.0,2.0,0.0,1300.0,486.0,Completed,1.24,4.52,1.2,4.33
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Paire B.,Marti J.,98.0,177.0,2.0,1.0,551.0,282.0,Completed,1.7,2.26,1.72,2.0
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Ramos A.,Chela J.I.,59.0,31.0,2.0,1.0,782.0,1165.0,Completed,2.12,1.79,2.1,1.66
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Simon G.,Machado R.,12.0,80.0,2.0,0.0,2050.0,649.0,Completed,1.3,3.86,1.22,4.0
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Andreev I.,Kavcic B.,118.0,110.0,2.0,0.0,481.0,501.0,Completed,1.44,2.98,1.36,3.0
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Verdasco F.,Prodon E.,25.0,103.0,2.0,0.0,1320.0,534.0,Completed,1.18,5.5,1.18,4.5
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Monaco J.,Volandri F.,20.0,56.0,1.0,0.0,1505.0,826.0,Retired,1.14,6.71,1.16,5.0
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Del Bonis F.,Gil F.,10.0,88.0,2.0,0.0,2705.0,619.0,Completed,1.48,2.84,1.53,2.37
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Starace P.,11.0,71.0,2.0,1.0,2220.0,690.0,Completed,1.3,3.82,1.22,4.0
13,Buenos Aires,Copa Claro,2012-02-21,ATP250,Outdoor,Clay,1st Round,3,Nalbandian D.,Odesnik W.,85.0,107.0,2.0,0.0,630.0,511.0,Completed,1.13,7.19,1.12,6.0
13,Buenos Aires,Copa Claro,2012-02-22,ATP250,Outdoor,Clay,1st Round,3,Ferrer D.,Molteni A.,5.0,237.0,2.0,0.0,4595.0,194.0,Completed,1.01,51.0,1.01,23.0
13,Buenos Aires,Copa Claro,2012-02-22,ATP250,Outdoor,Clay,2nd Round,3,Wawrinka S.,Paire B.,26.0,98.0,2.0,1.0,1300.0,551.0,Completed,1.24,4.52,1.18,4.5
13,Buenos Aires,Copa Claro,2012-02-22,ATP250,Outdoor,Clay,2nd Round,3,Nishikori K.,Hanescu V.,17.0,93.0,2.0,1.0,1710.0,600.0,Completed,1.45,2.93,1.4,2.75
13,Buenos Aires,Copa Claro,2012-02-22,ATP250,Outdoor,Clay,2nd Round,3,Ferrer D.,Bagnis F.,5.0,162.0,2.0,0.0,4595.0,318.0,Completed,1.01,24.11,1.02,17.0
13,Buenos Aires,Copa Claro,2012-02-23,ATP250,Outdoor,Clay,2nd Round,3,Gonzalez F.,Ramos A.,263.0,59.0,2.0,0.0,175.0,782.0,Completed,3.58,1.33,3.4,1.3
13,Buenos Aires,Copa Claro,2012-02-23,ATP250,Outdoor,Clay,2nd Round,3,Berlocq C.,Simon G.,43.0,12.0,2.0,0.0,991.0,2050.0,Completed,2.24,1.71,2.0,1.72
13,Buenos Aires,Copa Claro,2012-02-23,ATP250,Outdoor,Clay,2nd Round,3,Andreev I.,Verdasco F.,118.0,25.0,2.0,0.0,481.0,1320.0,Completed,2.22,1.73,2.2,1.61
13,Buenos Aires,Copa Claro,2012-02-23,ATP250,Outdoor,Clay,2nd Round,3,Nalbandian D.,Monaco J.,85.0,20.0,2.0,0.0,630.0,1505.0,Completed,2.19,1.75,2.0,1.72
13,Buenos Aires,Copa Claro,2012-02-24,ATP250,Outdoor,Clay,2nd Round,3,Almagro N.,Del Bonis F.,11.0,10.0,2.0,0.0,2220.0,2705.0,Completed,1.22,4.74,1.2,4.33
13,Buenos Aires,Copa Claro,2012-02-24,ATP250,Outdoor,Clay,Quarterfinals,3,Wawrinka S.,Nishikori K.,26.0,17.0,2.0,0.0,1300.0,1710.0,Completed,1.65,2.4,1.57,2.25
13,Buenos Aires,Copa Claro,2012-02-24,ATP250,Outdoor,Clay,Quarterfinals,3,Almagro N.,Andreev I.,11.0,118.0,2.0,0.0,2220.0,481.0,Completed,1.32,3.71,1.22,4.0
13,Buenos Aires,Copa Claro,2012-02-24,ATP250,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Gonzalez F.,5.0,263.0,2.0,0.0,4595.0,175.0,Completed,1.08,10.25,1.07,9.0
13,Buenos Aires,Copa Claro,2012-02-25,ATP250,Outdoor,Clay,Quarterfinals,3,Nalbandian D.,Berlocq C.,85.0,43.0,2.0,0.0,630.0,991.0,Completed,1.34,3.56,1.44,2.62
13,Buenos Aires,Copa Claro,2012-02-25,ATP250,Outdoor,Clay,Semifinals,3,Almagro N.,Wawrinka S.,11.0,26.0,2.0,1.0,2220.0,1300.0,Completed,1.51,2.79,1.44,2.62
13,Buenos Aires,Copa Claro,2012-02-25,ATP250,Outdoor,Clay,Semifinals,3,Ferrer D.,Nalbandian D.,5.0,85.0,2.0,0.0,4595.0,630.0,Completed,1.43,3.14,1.36,3.0
13,Buenos Aires,Copa Claro,2012-02-26,ATP250,Outdoor,Clay,The Final,3,Ferrer D.,Almagro N.,5.0,11.0,2.0,1.0,4595.0,2220.0,Completed,1.29,4.1,1.25,4.0
14,Marseille,Open 13,2012-02-20,ATP250,Indoor,Hard,1st Round,3,Ljubicic I.,Serra F.,42.0,143.0,2.0,1.0,995.0,373.0,Completed,1.45,2.96,1.4,2.75
14,Marseille,Open 13,2012-02-20,ATP250,Indoor,Hard,1st Round,3,Roger-Vasselin E.,Nieminen J.,95.0,45.0,2.0,0.0,584.0,978.0,Completed,3.36,1.37,3.4,1.3
14,Marseille,Open 13,2012-02-20,ATP250,Indoor,Hard,1st Round,3,Cipolla F.,Seppi A.,87.0,44.0,2.0,0.0,620.0,980.0,Completed,4.36,1.25,3.25,1.33
14,Marseille,Open 13,2012-02-21,ATP250,Indoor,Hard,1st Round,3,Olivetti A.,Bachinger M.,388.0,92.0,2.0,0.0,100.0,604.0,Completed,3.14,1.41,2.75,1.4
14,Marseille,Open 13,2012-02-21,ATP250,Indoor,Hard,1st Round,3,Goffin D.,Mannarino A.,164.0,126.0,1.0,0.0,315.0,454.0,Retired,1.94,1.94,2.0,1.72
14,Marseille,Open 13,2012-02-21,ATP250,Indoor,Hard,1st Round,3,Kunitsyn I.,Bautista R.,81.0,161.0,2.0,0.0,647.0,318.0,Completed,2.16,1.76,2.0,1.72
14,Marseille,Open 13,2012-02-21,ATP250,Indoor,Hard,1st Round,3,Mahut N.,Clement A.,84.0,155.0,2.0,0.0,636.0,333.0,Completed,1.38,3.26,1.3,3.4
14,Marseille,Open 13,2012-02-21,ATP250,Indoor,Hard,1st Round,3,Davydenko N.,Beck A.,40.0,96.0,2.0,0.0,1010.0,576.0,Completed,1.21,5.0,1.16,5.0
14,Marseille,Open 13,2012-02-21,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Soeda G.,15.0,82.0,2.0,0.0,1900.0,645.0,Completed,1.09,8.68,1.08,8.0
14,Marseille,Open 13,2012-02-21,ATP250,Indoor,Hard,1st Round,3,Beck K.,Mathieu P.H.,94.0,417.0,2.0,1.0,596.0,85.0,Completed,3.5,1.34,3.5,1.28
14,Marseille,Open 13,2012-02-22,ATP250,Indoor,Hard,1st Round,3,Dolgopolov O.,Rosol L.,168.0,79.0,2.0,1.0,390.0,656.0,Completed,1.32,3.66,1.2,4.33
14,Marseille,Open 13,2012-02-22,ATP250,Indoor,Hard,1st Round,3,Llodra M.,Chiudinelli M.,50.0,192.0,2.0,0.0,870.0,255.0,Completed,1.4,3.18,1.33,3.25
14,Marseille,Open 13,2012-02-22,ATP250,Indoor,Hard,2nd Round,3,Roger-Vasselin E.,Cipolla F.,95.0,87.0,2.0,0.0,584.0,620.0,Completed,1.63,2.44,1.44,2.62
14,Marseille,Open 13,2012-02-22,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Mahut N.,6.0,84.0,2.0,0.0,4410.0,636.0,Completed,1.16,6.05,1.12,6.0
14,Marseille,Open 13,2012-02-22,ATP250,Indoor,Hard,2nd Round,3,Tipsarevic J.,Goffin D.,9.0,164.0,2.0,0.0,2770.0,315.0,Completed,1.22,4.85,1.16,5.0
14,Marseille,Open 13,2012-02-22,ATP250,Indoor,Hard,2nd Round,3,Ljubicic I.,Beck K.,42.0,94.0,2.0,0.0,995.0,596.0,Completed,1.57,2.57,1.5,2.5
14,Marseille,Open 13,2012-02-23,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Kunitsyn I.,15.0,81.0,2.0,0.0,1900.0,647.0,Completed,1.11,8.14,1.1,7.0
14,Marseille,Open 13,2012-02-23,ATP250,Indoor,Hard,2nd Round,3,Llodra M.,Dolgopolov O.,50.0,168.0,2.0,1.0,870.0,390.0,Completed,1.6,2.5,1.57,2.25
14,Marseille,Open 13,2012-02-23,ATP250,Indoor,Hard,2nd Round,3,Del Potro J.M.,Davydenko N.,10.0,40.0,1.0,1.0,2705.0,1010.0,Retired,1.36,3.48,1.33,3.25
14,Marseille,Open 13,2012-02-23,ATP250,Indoor,Hard,2nd Round,3,Olivetti A.,Fish M.,388.0,8.0,2.0,1.0,100.0,2915.0,Completed,6.83,1.14,6.0,1.12
14,Marseille,Open 13,2012-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Roger-Vasselin E.,6.0,95.0,2.0,0.0,4410.0,584.0,Completed,1.11,8.36,1.08,8.0
14,Marseille,Open 13,2012-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Llodra M.,Olivetti A.,50.0,388.0,2.0,0.0,870.0,100.0,Completed,1.28,4.22,1.25,3.75
14,Marseille,Open 13,2012-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Del Potro J.M.,Gasquet R.,10.0,15.0,2.0,0.0,2705.0,1900.0,Completed,1.41,3.21,1.36,3.0
14,Marseille,Open 13,2012-02-24,ATP250,Indoor,Hard,Quarterfinals,3,Tipsarevic J.,Ljubicic I.,9.0,42.0,2.0,0.0,2770.0,995.0,Completed,1.38,3.36,1.33,3.25
14,Marseille,Open 13,2012-02-25,ATP250,Indoor,Hard,Semifinals,3,Del Potro J.M.,Tsonga J.W.,10.0,6.0,2.0,1.0,2705.0,4410.0,Completed,2.1,1.83,2.0,1.72
14,Marseille,Open 13,2012-02-25,ATP250,Indoor,Hard,Semifinals,3,Llodra M.,Tipsarevic J.,50.0,9.0,2.0,0.0,870.0,2770.0,Completed,2.66,1.55,2.62,1.44
14,Marseille,Open 13,2012-02-26,ATP250,Indoor,Hard,The Final,3,Del Potro J.M.,Llodra M.,10.0,50.0,2.0,0.0,2705.0,870.0,Completed,1.28,4.2,1.2,4.5
15,Memphis,Regions Morgan Keegan Championships,2012-02-20,ATP500,Indoor,Hard,1st Round,3,Dodig I.,Tomic B.,58.0,37.0,2.0,1.0,795.0,1061.0,Completed,3.27,1.38,3.25,1.33
15,Memphis,Regions Morgan Keegan Championships,2012-02-20,ATP500,Indoor,Hard,1st Round,3,Young D.,Dimitrov G.,41.0,83.0,2.0,1.0,1000.0,641.0,Completed,2.92,1.46,3.25,1.33
15,Memphis,Regions Morgan Keegan Championships,2012-02-21,ATP500,Indoor,Hard,1st Round,3,Stakhovsky S.,Kendrick R.,68.0,546.0,2.0,0.0,710.0,50.0,Completed,1.88,2.01,2.0,1.72
15,Memphis,Regions Morgan Keegan Championships,2012-02-21,ATP500,Indoor,Hard,1st Round,3,Sweeting R.,Blake J.,78.0,61.0,2.0,0.0,656.0,769.0,Completed,1.83,2.07,1.72,2.0
15,Memphis,Regions Morgan Keegan Championships,2012-02-21,ATP500,Indoor,Hard,1st Round,3,Querrey S.,Falla A.,99.0,60.0,2.0,1.0,550.0,776.0,Completed,1.39,3.22,1.4,2.75
15,Memphis,Regions Morgan Keegan Championships,2012-02-22,ATP500,Indoor,Hard,1st Round,3,Isner J.,Muller G.,13.0,69.0,2.0,0.0,2025.0,710.0,Completed,1.17,5.81,1.14,5.5
15,Memphis,Regions Morgan Keegan Championships,2012-02-22,ATP500,Indoor,Hard,1st Round,3,Harrison R.,Sock J.,73.0,306.0,2.0,1.0,686.0,140.0,Completed,1.2,5.14,1.16,5.0
15,Memphis,Regions Morgan Keegan Championships,2012-02-22,ATP500,Indoor,Hard,1st Round,3,Kubot L.,Levine J.,54.0,135.0,2.0,0.0,832.0,407.0,Completed,1.85,2.05,1.9,1.8
15,Memphis,Regions Morgan Keegan Championships,2012-02-22,ATP500,Indoor,Hard,1st Round,3,Rochus O.,Bogomolov A.,51.0,33.0,2.0,1.0,867.0,1123.0,Completed,1.73,2.22,2.0,1.72
